FlowCode,FlowDesc,PartnerISO,PartnerDesc,MotDesc,Toneladas,Cifvalue,Fobvalue,datetime
X,Export,SVK,Eslovaquia,Road,267.379,0.0,212853.457,2016-10-01
X,Export,BGR,Bulgaria,Road,0.336,0.0,696.49,2016-10-01
X,Export,ROU,Rumanía,Road,213.338,0.0,171872.648,2016-10-01
X,Export,POL,Polonia,Road,1228.434,0.0,932308.789,2016-10-01
X,Export,BEL,Bélgica,Road,882.9212,0.0,918536.907,2016-10-01
X,Export,FIN,Finlandia,Road,224.725,0.0,156749.056,2016-10-01
X,Export,IRL,Irlanda,Road,221.636,0.0,205461.152,2016-10-01
X,Export,SVN,Eslovenia,Road,135.185,0.0,122408.48,2016-10-01
X,Export,SWE,Suecia,Railway,22.785,0.0,13187.702,2016-10-01
X,Export,SWE,Suecia,Road,1837.954,0.0,1466133.714,2016-10-01
X,Export,GBR,Reino Unido,Railway,158.515,0.0,85730.998,2016-10-01
X,Export,GBR,Reino Unido,Road,937.698,0.0,750636.496,2016-10-01
X,Export,PRT,Portugal,Road,1025.0826,0.0,877918.534,2016-10-01
X,Export,CYP,Chipre,Road,41.76,0.0,32344.01,2016-10-01
X,Export,LVA,Letonia,Road,45.58,0.0,35562.433,2016-10-01
X,Export,AUT,Austria,Road,719.579,0.0,573116.617,2016-10-01
X,Export,FRA,Francia,Road,13526.854,0.0,13024408.649,2016-10-01
X,Export,FRA,Francia,"Postal consignments, mail or courier shipment",0.013,0.0,18.634,2016-10-01
X,Export,NLD,Países Bajos,Road,3403.925,0.0,2937768.884,2016-10-01
X,Export,EST,Estonia,Road,58.099,0.0,68898.717,2016-10-01
X,Export,DEU,Alemania,Road,10875.691,0.0,9953215.704,2016-10-01
X,Export,CZE,República Checa,Road,999.533,0.0,738065.268,2016-10-01
X,Export,ITA,Italia,Railway,1.078,0.0,950.882,2016-10-01
X,Export,ITA,Italia,Road,5870.229,0.0,4933674.378,2016-10-01
X,Export,ITA,Italia,"Postal consignments, mail or courier shipment",20.141099999999998,0.0,15609.982,2016-10-01
X,Export,MLT,Malta,Road,320.863,0.0,242147.37,2016-11-01
X,Export,HRV,Croacia,Road,427.133,0.0,310159.202,2016-11-01
X,Export,QAT,Qatar,Air,0.58,0.0,621.202,2016-11-01
X,Export,SGP,Singapur,Air,0.54,0.0,289.953,2016-11-01
X,Export,ARE,Emiratos Árabes Unidos,Air,2.735,0.0,4267.862,2016-11-01
X,Export,AGO,Angola,Sea,9.652,0.0,11746.245,2016-11-01
X,Export,ARG,Argentina,Sea,179.583,0.0,137182.494,2016-11-01
X,Export,BHR,Bahrein,Sea,40.948,0.0,34308.142,2016-11-01
X,Export,BRA,Brasil,Sea,2158.466,0.0,1735391.438,2016-11-01
X,Export,CAN,Canadá,Sea,1720.19,0.0,1302284.012,2016-11-01
X,Export,CPV,Cabo Verde,Sea,48.679,0.0,28349.178,2016-11-01
X,Export,CAF,República Centroafricana,Sea,13.0,0.0,12213.669,2016-11-01
X,Export,LKA,Sri Lanka,Sea,42.529,0.0,32809.284,2016-11-01
X,Export,CHN,China,Sea,22.32,0.0,12302.221,2016-11-01
X,Export,COL,Colombia,Sea,10.169,0.0,8701.985,2016-11-01
X,Export,CRI,Costa Rica,Sea,98.33,0.0,84048.606,2016-11-01
X,Export,GNQ,Guinea Ecuatorial,Sea,33.649,0.0,40979.592,2016-11-01
X,Export,FRA,Francia,Sea,39.702,0.0,35448.495,2016-11-01
X,Export,GAB,Gabón,Sea,48.306,0.0,40166.243,2016-11-01
X,Export,GHA,Ghana,Sea,1.8,0.0,2264.064,2016-11-01
X,Export,GIB,Gibraltar,Sea,0.075,0.0,142.806,2016-11-01
X,Export,HKG,Hong-Kong,Sea,11.838,0.0,10028.815,2016-11-01
X,Export,CIV,Costa de Marfil,Sea,4.33,0.0,4666.788,2016-11-01
X,Export,KOR,Corea del Sur (Rep. de Corea),Sea,40.47,0.0,36732.367,2016-11-01
X,Export,MYS,Malasia,Sea,180.33,0.0,171753.235,2016-11-01
X,Export,MLI,Mali,Sea,22.51,0.0,13136.465,2016-11-01
X,Export,MRT,Mauritania,Sea,0.507,0.0,273.755,2016-11-01
X,Export,MAR,Marruecos,Sea,5.248,0.0,2833.388,2016-11-01
X,Export,OMN,Omán,Sea,22.08,0.0,12637.422,2016-11-01
X,Export,CUW,Curaçao,Sea,38.422,0.0,31579.829,2016-11-01
X,Export,NOR,Noruega,Sea,0.6,0.0,537.79,2016-11-01
X,Export,PAN,Panamá,Sea,101.927,0.0,84879.578,2016-11-01
X,Export,QAT,Qatar,Sea,33.9318,0.0,29561.679,2016-11-01
X,Export,SAU,Arabia Saudí,Sea,1192.02,0.0,1003865.181,2016-11-01
X,Export,SGP,Singapur,Sea,82.334,0.0,74542.365,2016-11-01
X,Export,ZAF,Sudáfrica,Sea,88.193,0.0,70292.257,2016-11-01
X,Export,ARE,Emiratos Árabes Unidos,Sea,1499.86,0.0,1150684.184,2016-11-01
X,Export,URY,Uruguay,Sea,65.012,0.0,47771.59,2016-11-01
X,Export,ARE,Emiratos Árabes Unidos,Railway,66.337,0.0,57521.23,2016-11-01
X,Export,AND,Andorra,Road,41.29612,0.0,28501.876,2016-11-01
X,Export,BIH,Bosnia-Herzegovina,Road,66.333,0.0,36903.185,2016-11-01
X,Export,BLR,Bielorusia,Road,47.689,0.0,31930.699,2016-11-01
X,Export,GHA,Ghana,Road,3.064,0.0,4136.017,2016-11-01
X,Export,GIB,Gibraltar,Road,9.6329,0.0,11484.326,2016-11-01
X,Export,ISL,Islandia,Road,8.46,0.0,8585.205,2016-11-01
X,Export,MRT,Mauritania,Road,3.456,0.0,3831.269,2016-11-01
X,Export,MDA,Moldavia,Road,5.4,0.0,4490.224,2016-11-01
X,Export,NOR,Noruega,Road,947.1,0.0,682291.014,2016-11-01
X,Export,SRB,Serbia,Road,33.24,0.0,28294.244,2016-11-01
X,Export,CHE,Suiza,Road,2938.42,0.0,2388190.913,2016-11-01
X,Export,UKR,Ucrania,Road,6.944,0.0,4118.307,2016-11-01
X,Export,DNK,Dinamarca,Road,3094.488,0.0,2313432.47,2016-11-01
X,Export,LTU,Lituania,Road,868.768,0.0,636093.519,2016-11-01
X,Export,HUN,Hungría,Road,801.2278,0.0,533938.121,2016-11-01
X,Export,LUX,Luxemburgo,Road,113.034,0.0,126329.326,2016-11-01
X,Export,SVK,Eslovaquia,Road,621.161,0.0,374489.709,2016-11-01
X,Export,BGR,Bulgaria,Road,53.78395,0.0,38362.303,2016-11-01
X,Export,ROU,Rumanía,Road,584.111,0.0,405618.896,2016-11-01
X,Export,POL,Polonia,Road,9347.219,0.0,5771525.28,2016-11-01
X,Export,BEL,Bélgica,Road,6058.0632000000005,0.0,5797377.017,2016-11-01
X,Export,FIN,Finlandia,Road,708.361,0.0,527096.976,2016-11-01
X,Export,IRL,Irlanda,Road,1248.41,0.0,900591.871,2016-11-01
X,Export,SVN,Eslovenia,Road,679.342,0.0,459437.462,2016-11-01
X,Export,SWE,Suecia,Railway,21.852,0.0,11622.003,2016-11-01
X,Export,SWE,Suecia,Road,6729.555,0.0,4750192.242,2016-11-01
X,Export,GBR,Reino Unido,Railway,202.033,0.0,81514.815,2016-11-01
X,Export,GBR,Reino Unido,Road,11340.507,0.0,8042493.62,2016-11-01
X,Export,PRT,Portugal,Road,1873.587,0.0,886284.761,2016-11-01
X,Export,LVA,Letonia,Road,253.279,0.0,193403.092,2016-11-01
X,Export,AUT,Austria,Road,2828.09523,0.0,2105369.757,2016-11-01
X,Export,FRA,Francia,Railway,8.5605,0.0,4745.577,2016-11-01
X,Export,FRA,Francia,Road,38344.47,0.0,28914713.413,2016-11-01
X,Export,FRA,Francia,"Postal consignments, mail or courier shipment",9.132,0.0,6718.684,2016-11-01
X,Export,NLD,Países Bajos,Railway,4.056,0.0,1226.421,2016-11-01
X,Export,NLD,Países Bajos,Road,17756.56,0.0,12488446.045,2016-11-01
X,Export,EST,Estonia,Road,254.833,0.0,189064.086,2016-11-01
X,Export,DEU,Alemania,Road,51719.53,0.0,38010532.627,2016-11-01
X,Export,CZE,República Checa,Road,3271.11,0.0,1982075.857,2016-11-01
X,Export,ITA,Italia,Road,9070.3,0.0,6061972.365,2016-11-01
X,Export,ITA,Italia,"Postal consignments, mail or courier shipment",50.284,0.0,28982.939,2016-11-01
X,Export,MLT,Malta,Road,191.56,0.0,136345.06,2016-12-01
X,Export,HRV,Croacia,Road,648.536,0.0,415769.52,2016-12-01
X,Export,QAT,Qatar,Air,2.588,0.0,4565.762,2016-12-01
X,Export,SGP,Singapur,Air,0.041,0.0,21.613,2016-12-01
X,Export,ARE,Emiratos Árabes Unidos,Air,4.67,0.0,7550.159,2016-12-01
X,Export,ARG,Argentina,Sea,343.618,0.0,218026.857,2016-12-01
X,Export,BRA,Brasil,Sea,1482.88,0.0,1109412.046,2016-12-01
X,Export,CAN,Canadá,Sea,1313.04,0.0,959743.133,2016-12-01
X,Export,CHN,China,Sea,1272.72,0.0,1418042.968,2016-12-01
X,Export,COL,Colombia,Sea,137.666,0.0,114243.01,2016-12-01
X,Export,CRI,Costa Rica,Sea,152.678,0.0,132799.807,2016-12-01
X,Export,SLV,El Salvador,Sea,5.952,0.0,5537.763,2016-12-01
X,Export,GNQ,Guinea Ecuatorial,Sea,16.498,0.0,17700.042,2016-12-01
X,Export,FRA,Francia,Sea,30.247,0.0,21197.819,2016-12-01
X,Export,GAB,Gabón,Sea,39.408,0.0,29448.771,2016-12-01
X,Export,GHA,Ghana,Sea,9.72,0.0,7686.785,2016-12-01
X,Export,GIB,Gibraltar,Sea,0.09,0.0,168.266,2016-12-01
X,Export,HTI,Haití,Sea,8.39502,0.0,6959.803,2016-12-01
X,Export,HND,Honduras,Sea,4.047,0.0,3831.758,2016-12-01
X,Export,HKG,Hong-Kong,Sea,131.689,0.0,127554.97,2016-12-01
X,Export,CIV,Costa de Marfil,Sea,4.4,0.0,4870.866,2016-12-01
X,Export,KOR,Corea del Sur (Rep. de Corea),Sea,250.65,0.0,218310.295,2016-12-01
X,Export,MYS,Malasia,Sea,60.12,0.0,51370.757,2016-12-01
X,Export,MRT,Mauritania,Sea,11.142,0.0,5873.505,2016-12-01
X,Export,CUW,Curaçao,Sea,20.28,0.0,18530.377,2016-12-01
X,Export,ABW,Aruba,Sea,21.0,0.0,17194.863,2016-12-01
X,Export,PAN,Panamá,Sea,124.06,0.0,93416.136,2016-12-01
X,Export,QAT,Qatar,Sea,26.973,0.0,16853.513,2016-12-01
X,Export,SAU,Arabia Saudí,Sea,142.092,0.0,115319.028,2016-12-01
X,Export,SGP,Singapur,Sea,46.845,0.0,49055.577,2016-12-01
X,Export,ZAF,Sudáfrica,Sea,179.672,0.0,143699.677,2016-12-01
X,Export,ARE,Emiratos Árabes Unidos,Sea,723.401,0.0,451297.216,2016-12-01
X,Export,URY,Uruguay,Sea,103.536,0.0,78339.097,2016-12-01
X,Export,AND,Andorra,Road,84.0732,0.0,51256.123,2016-12-01
X,Export,BIH,Bosnia-Herzegovina,Road,41.547,0.0,24082.531,2016-12-01
X,Export,BLR,Bielorusia,Road,89.273,0.0,56443.321,2016-12-01
X,Export,GIB,Gibraltar,Road,11.203959999999999,0.0,11697.374,2016-12-01
X,Export,ISL,Islandia,Road,45.36,0.0,36967.975,2016-12-01
X,Export,KAZ,Kazajstán,Road,6.48,0.0,4681.725,2016-12-01
X,Export,LBR,Liberia,Road,0.686,0.0,604.325,2016-12-01
X,Export,MDA,Moldavia,Road,59.877,0.0,33224.019,2016-12-01
X,Export,NOR,Noruega,Road,1789.018,0.0,1370171.158,2016-12-01
X,Export,SRB,Serbia,Road,21.472,0.0,18295.004,2016-12-01
X,Export,CHE,Suiza,Road,3750.38,0.0,2969492.503,2016-12-01
X,Export,UKR,Ucrania,Road,24.52,0.0,16045.908,2016-12-01
X,Export,DNK,Dinamarca,Road,3403.731,0.0,2292804.196,2016-12-01
X,Export,LTU,Lituania,Road,705.474,0.0,457328.086,2016-12-01
X,Export,HUN,Hungría,Road,771.923,0.0,495653.388,2016-12-01
X,Export,LUX,Luxemburgo,Road,119.677,0.0,121692.841,2016-12-01
X,Export,SVK,Eslovaquia,Road,418.718,0.0,260911.849,2016-12-01
X,Export,GRC,Gibraltar,Road,2.066,0.0,1670.011,2016-12-01
X,Export,BGR,Bulgaria,Road,16.7702,0.0,17160.809,2016-12-01
X,Export,ROU,Rumanía,Road,1241.754,0.0,850722.83,2016-12-01
X,Export,POL,Polonia,Road,13809.676,0.0,7858377.808,2016-12-01
X,Export,BEL,Bélgica,Road,6407.7481,0.0,5791925.928,2016-12-01
X,Export,FIN,Finlandia,Road,963.4289,0.0,572892.303,2016-12-01
X,Export,IRL,Irlanda,Road,1751.29,0.0,1181310.024,2016-12-01
X,Export,SVN,Eslovenia,Road,788.187,0.0,536414.398,2016-12-01
X,Export,SWE,Suecia,Railway,66.736,0.0,40574.651,2016-12-01
X,Export,SWE,Suecia,Road,6803.287,0.0,4449896.198,2016-12-01
X,Export,GBR,Reino Unido,Railway,252.427,0.0,101057.491,2016-12-01
X,Export,GBR,Reino Unido,Road,14813.789,0.0,9993803.564,2016-12-01
X,Export,PRT,Portugal,Road,3136.719,0.0,962385.008,2016-12-01
X,Export,LVA,Letonia,Road,278.58,0.0,217136.933,2016-12-01
X,Export,AUT,Austria,Road,4049.426,0.0,2701777.804,2016-12-01
X,Export,FRA,Francia,Railway,14.257,0.0,7872.469,2016-12-01
X,Export,FRA,Francia,Road,44239.29,0.0,30918648.759,2016-12-01
X,Export,FRA,Francia,"Postal consignments, mail or courier shipment",22.357,0.0,12472.706,2016-12-01
X,Export,NLD,Países Bajos,Road,22460.969,0.0,15111801.217,2016-12-01
X,Export,EST,Estonia,Road,186.159,0.0,127112.671,2016-12-01
X,Export,DEU,Alemania,Road,74972.65,0.0,51837234.174,2016-12-01
X,Export,CZE,República Checa,Road,3025.115,0.0,3649584.659,2016-12-01
X,Export,ITA,Italia,Road,6756.131,0.0,3640325.543,2016-12-01
X,Export,ITA,Italia,"Postal consignments, mail or courier shipment",118.765,0.0,60456.619,2016-12-01
X,Export,MLT,Malta,Road,258.652,0.0,188689.653,2017-01-01
X,Export,HRV,Croacia,Road,961.614,0.0,664776.016,2017-01-01
X,Export,CAN,Canadá,Air,1.373,0.0,1322.876,2017-01-01
X,Export,SGP,Singapur,Air,0.262,0.0,40.333,2017-01-01
X,Export,ARE,Emiratos Árabes Unidos,Air,5.841,0.0,12918.947,2017-01-01
X,Export,ARG,Argentina,Sea,268.517,0.0,213365.228,2017-01-01
X,Export,AUS,Australia,Sea,25.245,0.0,30613.599,2017-01-01
X,Export,BRA,Brasil,Sea,1439.24,0.0,1096572.716,2017-01-01
X,Export,CAN,Canadá,Sea,1142.612,0.0,901391.88,2017-01-01
X,Export,CPV,Cabo Verde,Sea,0.778,0.0,784.481,2017-01-01
X,Export,CAF,República Centroafricana,Sea,11.55,0.0,9929.875,2017-01-01
X,Export,CHN,China,Sea,1457.4,0.0,1698249.775,2017-01-01
X,Export,COL,Colombia,Sea,43.47,0.0,28031.372,2017-01-01
X,Export,COG,Congo,Sea,18.92,0.0,16438.114,2017-01-01
X,Export,CRI,Costa Rica,Sea,158.525,0.0,146015.312,2017-01-01
X,Export,GNQ,Guinea Ecuatorial,Sea,20.57501,0.0,22616.598,2017-01-01
X,Export,FRA,Francia,Sea,31.532,0.0,19835.178,2017-01-01
X,Export,GAB,Gabón,Sea,49.585,0.0,33827.699,2017-01-01
X,Export,HND,Honduras,Sea,4.071,0.0,4211.296,2017-01-01
X,Export,HKG,Hong-Kong,Sea,19.817,0.0,20342.792,2017-01-01
X,Export,CIV,Costa de Marfil,Sea,7.06,0.0,7302.432,2017-01-01
X,Export,KOR,Corea del Sur (Rep. de Corea),Sea,715.869,0.0,646917.823,2017-01-01
X,Export,MYS,Malasia,Sea,145.755,0.0,163383.276,2017-01-01
X,Export,MRT,Mauritania,Sea,1.8383,0.0,1000.189,2017-01-01
X,Export,CUW,Curaçao,Sea,44.73,0.0,41935.914,2017-01-01
X,Export,PAN,Panamá,Sea,46.125,0.0,34925.463,2017-01-01
X,Export,QAT,Qatar,Sea,44.567,0.0,26621.228,2017-01-01
X,Export,SAU,Arabia Saudí,Sea,43.056,0.0,32470.434,2017-01-01
X,Export,SGP,Singapur,Sea,22.32,0.0,21558.308,2017-01-01
X,Export,ZAF,Sudáfrica,Sea,266.303,0.0,207555.443,2017-01-01
X,Export,ARE,Emiratos Árabes Unidos,Sea,361.412,0.0,241103.134,2017-01-01
X,Export,URY,Uruguay,Sea,68.26,0.0,45998.932,2017-01-01
X,Export,AND,Andorra,Road,67.10277,0.0,37530.159,2017-01-01
X,Export,BIH,Bosnia-Herzegovina,Road,43.935,0.0,23529.158,2017-01-01
X,Export,BLR,Bielorusia,Road,128.098,0.0,95830.494,2017-01-01
X,Export,CAF,República Centroafricana,Road,11.0,0.0,9457.074,2017-01-01
X,Export,GIB,Gibraltar,Road,12.99639,0.0,13035.871,2017-01-01
X,Export,ISL,Islandia,Road,64.8,0.0,55022.976,2017-01-01
X,Export,MDA,Moldavia,Road,70.499,0.0,39169.969,2017-01-01
X,Export,NOR,Noruega,Road,4656.62,0.0,3868568.76,2017-01-01
X,Export,SRB,Serbia,Road,37.585,0.0,21466.422,2017-01-01
X,Export,CHE,Suiza,Road,4041.479,0.0,3253301.916,2017-01-01
X,Export,UKR,Ucrania,Road,32.266,0.0,12522.503,2017-01-01
X,Export,DNK,Dinamarca,Road,2919.869,0.0,1723566.203,2017-01-01
X,Export,LTU,Lituania,Road,887.607,0.0,593532.916,2017-01-01
X,Export,HUN,Hungría,Road,927.73,0.0,553827.726,2017-01-01
X,Export,LUX,Luxemburgo,Road,87.459,0.0,89757.556,2017-01-01
X,Export,SVK,Eslovaquia,Road,579.7446600000001,0.0,315888.741,2017-01-01
X,Export,BGR,Bulgaria,Road,21.74,0.0,6633.538,2017-01-01
X,Export,ROU,Rumanía,Road,1037.5794,0.0,648409.769,2017-01-01
X,Export,POL,Polonia,Road,11110.876,0.0,6264494.937,2017-01-01
X,Export,BEL,Bélgica,Road,7929.214,0.0,7182493.248,2017-01-01
X,Export,FIN,Finlandia,Road,1951.628,0.0,1185793.002,2017-01-01
X,Export,IRL,Irlanda,Road,1154.661,0.0,667311.319,2017-01-01
X,Export,SVN,Eslovenia,Road,1566.8726000000001,0.0,1059440.072,2017-01-01
X,Export,SWE,Suecia,Road,7376.867,0.0,4827913.929,2017-01-01
X,Export,GBR,Reino Unido,Sea,21.48,0.0,5699.718,2017-01-01
X,Export,GBR,Reino Unido,Road,16405.022,0.0,11557608.471,2017-01-01
X,Export,PRT,Portugal,Road,4520.657099999999,0.0,1215552.673,2017-01-01
X,Export,LVA,Letonia,Road,174.181,0.0,139779.258,2017-01-01
X,Export,AUT,Austria,Road,4395.3357000000005,0.0,2997380.407,2017-01-01
X,Export,FRA,Francia,Railway,12.664,0.0,7287.753,2017-01-01
X,Export,FRA,Francia,Road,52254.59,0.0,36636714.781,2017-01-01
X,Export,FRA,Francia,Pipelines and cables,73.0231,0.0,33112.973,2017-01-01
X,Export,FRA,Francia,"Postal consignments, mail or courier shipment",12.3568,0.0,6382.538,2017-01-01
X,Export,NLD,Países Bajos,Road,23043.18,0.0,15501833.101,2017-01-01
X,Export,EST,Estonia,Road,298.301,0.0,232802.169,2017-01-01
X,Export,DEU,Alemania,Railway,218.673,0.0,163968.139,2017-01-01
X,Export,DEU,Alemania,Road,68913.53,0.0,46702766.489,2017-01-01
X,Export,DEU,Alemania,"Postal consignments, mail or courier shipment",1.926,0.0,1226.554,2017-01-01
X,Export,CZE,República Checa,Road,3564.674,0.0,2000803.151,2017-01-01
X,Export,ITA,Italia,Sea,157.78,0.0,602841.023,2017-01-01
X,Export,ITA,Italia,Road,7706.946,0.0,4001186.943,2017-01-01
X,Export,ITA,Italia,"Postal consignments, mail or courier shipment",264.484,0.0,136809.705,2017-01-01
X,Export,MLT,Malta,Road,197.943,0.0,155595.019,2017-02-01
X,Export,HRV,Croacia,Road,605.847,0.0,443645.111,2017-02-01
X,Export,CAN,Canadá,Air,0.82,0.0,1884.748,2017-02-01
X,Export,HKG,Hong-Kong,Air,0.186,0.0,39.922,2017-02-01
X,Export,MYS,Malasia,Air,0.6,0.0,1115.599,2017-02-01
X,Export,CHE,Suiza,Air,0.044,0.0,149.002,2017-02-01
X,Export,ARE,Emiratos Árabes Unidos,Air,14.454,0.0,21602.874,2017-02-01
X,Export,AGO,Angola,Sea,9.601,0.0,10716.437,2017-02-01
X,Export,ARG,Argentina,Sea,1223.926,0.0,904528.859,2017-02-01
X,Export,AUS,Australia,Sea,13.095,0.0,15794.233,2017-02-01
X,Export,BHR,Bahrein,Sea,121.554,0.0,106207.04,2017-02-01
X,Export,BRA,Brasil,Sea,2375.198,0.0,1955308.524,2017-02-01
X,Export,CAN,Canadá,Sea,2097.278,0.0,1698529.025,2017-02-01
X,Export,CAF,República Centroafricana,Sea,16.27,0.0,13852.929,2017-02-01
X,Export,CHN,China,Sea,4779.0,0.0,5611564.546,2017-02-01
X,Export,COL,Colombia,Sea,86.4,0.0,77820.254,2017-02-01
X,Export,COG,Congo,Sea,12.24,0.0,9547.708,2017-02-01
X,Export,CRI,Costa Rica,Sea,105.526,0.0,104496.263,2017-02-01
X,Export,SLV,El Salvador,Sea,13.595,0.0,11309.55,2017-02-01
X,Export,GNQ,Guinea Ecuatorial,Sea,17.232,0.0,18826.03,2017-02-01
X,Export,FRA,Francia,Sea,45.951,0.0,32893.309,2017-02-01
X,Export,GIB,Gibraltar,Sea,0.04,0.0,31.929,2017-02-01
X,Export,HTI,Haití,Sea,4.3350100000000005,0.0,3229.618,2017-02-01
X,Export,HND,Honduras,Sea,10.383,0.0,11308.017,2017-02-01
X,Export,HKG,Hong-Kong,Sea,116.626,0.0,126322.384,2017-02-01
X,Export,IDN,Indonesia,Sea,190.556,0.0,209218.051,2017-02-01
X,Export,CIV,Costa de Marfil,Sea,7.72,0.0,8834.754,2017-02-01
X,Export,KOR,Corea del Sur (Rep. de Corea),Sea,839.444,0.0,772021.583,2017-02-01
X,Export,KWT,Kuwait,Sea,67.153,0.0,58693.953,2017-02-01
X,Export,MYS,Malasia,Sea,120.142,0.0,103235.099,2017-02-01
X,Export,MRT,Mauritania,Sea,1.0155,0.0,1750.082,2017-02-01
X,Export,CUW,Curaçao,Sea,22.41,0.0,21465.867,2017-02-01
X,Export,PAN,Panamá,Sea,99.201,0.0,88784.172,2017-02-01
X,Export,QAT,Qatar,Sea,71.298,0.0,62620.017,2017-02-01
X,Export,SAU,Arabia Saudí,Sea,906.557,0.0,805503.322,2017-02-01
X,Export,SGP,Singapur,Sea,118.379,0.0,130095.296,2017-02-01
X,Export,ZAF,Sudáfrica,Sea,223.696,0.0,188743.207,2017-02-01
X,Export,ARE,Emiratos Árabes Unidos,Sea,1900.69,0.0,1500828.158,2017-02-01
X,Export,URY,Uruguay,Sea,24.975,0.0,24652.381,2017-02-01
X,Export,AND,Andorra,Road,90.90939999999999,0.0,49858.985,2017-02-01
X,Export,BIH,Bosnia-Herzegovina,Road,63.209,0.0,35845.198,2017-02-01
X,Export,BLR,Bielorusia,Road,171.012,0.0,168592.038,2017-02-01
X,Export,GIB,Gibraltar,Road,11.03781,0.0,11547.9,2017-02-01
X,Export,MDA,Moldavia,Road,68.77,0.0,46303.095,2017-02-01
X,Export,NOR,Noruega,Road,3741.4,0.0,3316359.183,2017-02-01
X,Export,SRB,Serbia,Road,135.971,0.0,109418.916,2017-02-01
X,Export,CHE,Suiza,Road,3239.4,0.0,2653265.949,2017-02-01
X,Export,UKR,Ucrania,Road,30.657,0.0,17591.836,2017-02-01
X,Export,MKD,Macedonia del Norte,Road,9.39,0.0,5284.569,2017-02-01
X,Export,DNK,Dinamarca,Road,3156.459,0.0,2182748.157,2017-02-01
X,Export,LTU,Lituania,Road,556.8091999999999,0.0,402606.703,2017-02-01
X,Export,HUN,Hungría,Road,779.72,0.0,550044.576,2017-02-01
X,Export,LUX,Luxemburgo,Road,95.448,0.0,87123.864,2017-02-01
X,Export,SVK,Eslovaquia,Road,675.83,0.0,424564.096,2017-02-01
X,Export,BGR,Bulgaria,Road,2.8992,0.0,2689.763,2017-02-01
X,Export,ROU,Rumanía,Road,1047.8109,0.0,704234.773,2017-02-01
X,Export,POL,Polonia,Road,8714.072,0.0,5218701.551,2017-02-01
X,Export,BEL,Bélgica,Road,6731.048,0.0,6496208.896,2017-02-01
X,Export,FIN,Finlandia,Road,993.689,0.0,718430.598,2017-02-01
X,Export,IRL,Irlanda,Road,1032.4276,0.0,595598.926,2017-02-01
X,Export,SVN,Eslovenia,Road,1142.6788999999999,0.0,807701.304,2017-02-01
X,Export,SWE,Suecia,Road,7181.736,0.0,4793641.673,2017-02-01
X,Export,GBR,Reino Unido,Sea,73.094,0.0,19447.954,2017-02-01
X,Export,GBR,Reino Unido,Road,13165.101,0.0,9825907.228,2017-02-01
X,Export,PRT,Portugal,Road,4043.1237,0.0,1388079.962,2017-02-01
X,Export,LVA,Letonia,Road,211.769,0.0,182998.648,2017-02-01
X,Export,AUT,Austria,Road,3544.4653,0.0,2645998.61,2017-02-01
X,Export,FRA,Francia,Railway,9.211,0.0,5549.899,2017-02-01
X,Export,FRA,Francia,Road,47780.6,0.0,34036949.217,2017-02-01
X,Export,FRA,Francia,Pipelines and cables,13.931,0.0,8691.436,2017-02-01
X,Export,FRA,Francia,"Postal consignments, mail or courier shipment",13.7328,0.0,8124.409,2017-02-01
X,Export,NLD,Países Bajos,Road,16718.29,0.0,11912153.431,2017-02-01
X,Export,EST,Estonia,Road,162.628,0.0,162291.605,2017-02-01
X,Export,DEU,Alemania,Road,60509.24,0.0,42832021.091,2017-02-01
X,Export,CZE,República Checa,Road,3057.746,0.0,1716650.861,2017-02-01
X,Export,ITA,Italia,Sea,54.22,0.0,210648.385,2017-02-01
X,Export,ITA,Italia,Railway,4.5585,0.0,2506.288,2017-02-01
X,Export,ITA,Italia,Road,11977.219,0.0,6965646.402,2017-02-01
X,Export,ITA,Italia,"Postal consignments, mail or courier shipment",110.395,0.0,62679.969,2017-02-01
X,Export,MLT,Malta,Road,286.954,0.0,222975.072,2017-03-01
X,Export,HRV,Croacia,Road,511.141,0.0,369086.762,2017-03-01
X,Export,BHR,Bahrein,Air,0.4,0.0,312.002,2017-03-01
X,Export,CAN,Canadá,Air,1.298,0.0,2661.377,2017-03-01
X,Export,HKG,Hong-Kong,Air,0.005,0.0,40.496,2017-03-01
X,Export,KWT,Kuwait,Air,0.053,0.0,305.901,2017-03-01
X,Export,MYS,Malasia,Air,0.6,0.0,1085.329,2017-03-01
X,Export,NGA,Nigeria,Air,0.02,0.0,119.565,2017-03-01
X,Export,QAT,Qatar,Air,0.014,0.0,73.32,2017-03-01
X,Export,ARE,Emiratos Árabes Unidos,Air,7.659,0.0,17014.719,2017-03-01
X,Export,ARG,Argentina,Sea,515.86,0.0,436160.386,2017-03-01
X,Export,BHR,Bahrein,Sea,483.838,0.0,465904.103,2017-03-01
X,Export,BRA,Brasil,Sea,3116.715,0.0,2729957.14,2017-03-01
X,Export,CAN,Canadá,Sea,1380.728,0.0,1146341.165,2017-03-01
X,Export,CAF,República Centroafricana,Sea,10.455,0.0,8936.934,2017-03-01
X,Export,CHN,China,Sea,4969.82,0.0,6086819.365,2017-03-01
X,Export,COL,Colombia,Sea,10.8,0.0,10444.897,2017-03-01
X,Export,COG,Congo,Sea,12.173,0.0,9646.333,2017-03-01
X,Export,CRI,Costa Rica,Sea,68.118,0.0,59963.151,2017-03-01
